"customer_id","category_id","item_id","size_caption","width","left_facing","right_facing","thickness","printing_cylinder","cutting_length_cm","raw_material","master_batch_id","is_printed","cutting_unit","unit_weight_kg","notes","punching"
"CID754","CAT01","ITM07","55+13+13X99","55","13","13","42","39","99","LDPE","MAS22","Yes","Kg.","1","25Pcs/5P","بدون"
"CID754","CAT01","ITM06","51+17+17X76","51","17","17","18","بدون","77","HDPE","MAS12","No","Packet","2","10P/Bag","بدون"
"CID754","CAT01","ITM07","51+17+17X96","51","17","17","18","بدون","96","HDPE","MAS12","No","Packet","2","10P/Bag","بدون"
"CID075","CAT03","ITM21","26+8+8X0","26","8","8","10","بدون","0","HDPE","MAS01","No","Box","6","20K/Bag","بدون"
"CID075","CAT03","ITM23","30+8+8X0","30","8","8","12","بدون","0","HDPE","MAS01","No","Kg.","1","14K/Bag","بدون"
"CID510","CAT04","ITM29","27+5+5X40","27","5","5","24","16","41","HDPE","MAS11","Yes","Kg.","1","20K/Bag","بنانة"
"CID510","CAT04","ITM30","32+10+10X50","32","10","10","24","20","51","HDPE","MAS11","Yes","Kg.","1","20K/Bag","بنانة"
"CID510","CAT04","ITM31","36+12+12X0","36","12","12","24","بدون","0","HDPE","MAS11","No","Kg.","1","20K/Bag","بدون"
"CID198","CAT04","ITM29","29+8+8X40","29","8","8","30","16","41","LDPE","MAS11","Yes","Kg.","1","20K/Bag","بنانة"
"CID198","CAT04","ITM31","40+8+8X55","40","8","8","30","22","56","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID592","CAT04","ITM27","21+5+5X25","21","5","5","20","10","25","HDPE","MAS24","Yes","Kg.","1","20K/Bag","بنانة"
"CID592","CAT04","ITM28","21+5+5X30","21","5","5","22","12","30","HDPE","MAS24","Yes","Kg.","1","20K/Bag","بنانة"
"CID592","CAT04","ITM29","25+7+7X35","25","7","7","24","14","36","HDPE","MAS24","Yes","Kg.","1","20K/Bag","بنانة"
"CID592","CAT04","ITM30","29+10+10X40","29","10","10","25","16","41","HDPE","MAS24","Yes","Kg.","1","20K/Bag","بنانة"
"CID592","CAT04","ITM31","33+10+10X45","33","10","10","26","18","46","HDPE","MAS24","Yes","Kg.","1","20K/Bag","بنانة"
"CID592","CAT04","ITM32","39+10+10X50","39","10","10","26","20","51","HDPE","MAS24","Yes","Kg.","1","20K/Bag","بنانة"
"CID592","CAT04","ITM33","50+15+15X0","50","15","15","28","بدون","0","HDPE","MAS24","No","Kg.","1","20K/Bag","بنانة"
"CID592","CAT03","ITM21","28+9+9X45","28","9","9","17","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID592","CAT03","ITM22","31+10+10X60","31","10","10","17","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID423","CAT03","ITM20","21+6+6X40","21","6","6","10","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag"," علاقيBags"
"CID423","CAT03","ITM21","25+7+7X40","25","7","7","13","16","41","HDPE","MAS15","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID423","CAT03","ITM22","32+10+10X50","32","10","10","15","20","51","HDPE","MAS28","Yes","Box","5","20K/Bag","علاقي هوك"
"CID423","CAT03","ITM23","35+10+10X60","35","10","10","17","24","61","HDPE","MAS01","Yes","Box","5","20K/Bag","علاقي هوك"
"CID423","CAT03","ITM24","39+11+11X71","39","11","11","18","28","71","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID423","CAT03","ITM25","44+12+12X81","44","12","12","20","32","81","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID423","CAT04","ITM29","25+7+7X45","25","7","7","38","بدون","45","LDPE","MAS01","No","Box","4.5","20K/Bag","بدون"
"CID423","CAT04","ITM30","33+8+8X50","33","8","8","38","بدون","50","LDPE","MAS01","No","Box","4.5","20K/Bag","بدون"
"CID423","CAT04","ITM31","40+8+8X60","40","8","8","38","بدون","60","LDPE","MAS01","No","Box","4.5","20K/Bag","بدون"
"CID423","CAT04","ITM32","42+9+9X65","42","9","9","38","بدون","65","LDPE","MAS01","No","Box","4.5","20K/Bag","بدون"
"CID423","CAT04","ITM33","55+10+10X75","55","10","10","40","بدون","75","LDPE","MAS01","No","Box","4.5","20K/Bag","بدون"
"CID308","CAT08","ITM55","61X80","61","0","0","25","بدون","80","LDPE","MAS28","No","Pcs.","1","20Pcs/P x 5P/Bag","بدون"
"CID423","CAT01","ITM01","28+10+10X50","28","10","10","3","بدون","0","HDPE","MAS01","No","Box","2.5","20K/Bag","بدون"
"CID025","CAT01","ITM01","28+10+10X50","0","0","0","3","بدون","0","HDPE","MAS01","No","Box","2.5","20K/Bag","بدون"
"CID025","CAT01","ITM02","30+11+11X54","0","0","0","3","بدون","0","HDPE","MAS22","No","Box","2.5","20K/Bag","بدون"
"CID025","CAT01","ITM03","33+11+11X61","0","0","0","3","بدون","0","HDPE","MAS15","No","Box","2.5","20K/Bag","بدون"
"CID025","CAT02","ITM14","32+12+12X0","32","12","12","11","بدون","0","HDPE","MAS01","No","Box","5","20K/Bag","بدون"
"CID025","CAT01","ITM06","46+18+18X93","46","18","18","10","بدون","93","LDPE","MAS02","No","Packet","2","10P/Bag","بدون"
"CID486","CAT03","ITM21","28+9+9X0","28","9","9","15","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID486","CAT03","ITM22","35+10+10X0","35","10","10","12","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID486","CAT03","ITM23","0X0","0","0","0","0","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID486","CAT03","ITM24","42+12+12X71","42","12","12","13","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID486","CAT03","ITM25","50+14+14X81","50","14","14","20","32","81","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID555","CAT01","ITM07","50+18+18X100","50","18","18","15","بدون","100","Regrind","MAS02","No","Packet","1.4","10P/Bag","بدون"
"CID486","CAT05","ITM35","32+9+9X110","32","9","9","4","بدون","110","HDPE","MAS01","No","6 Roll","1","20(6R)/ Bag","بدون"
"CID486","CAT06","ITM40","50X0","50","0","0","8","بدون","0","HDPE","MAS01","No","Roll w/Core","0.9","15R/Bag","بدون"
"CID486","CAT02","ITM12","28+10+10X0","28","10","10","12","بدون","0","HDPE","MAS01","No","Roll","0.9","20K/Bag","بدون"
"CID486","CAT02","ITM13","28+11+11X0","28","11","11","12","بدون","0","HDPE","MAS22","No","Roll","0.9","20K/Bag","بدون"
"CID486","CAT02","ITM14","30+12+12X0","30","12","12","12","بدون","0","HDPE","MAS16","No","Roll","0.9","20K/Bag","بدون"
"CID486","CAT02","ITM15","34+14+14X0","34","14","14","14","بدون","0","Regrind","MAS02","No","Roll","0.9","20K/Bag","بدون"
"CID486","CAT02","ITM16","40+16+16X0","40","16","16","14","بدون","0","Regrind","MAS02","No","Roll","0.9","20K/Bag","بدون"
"CID486","CAT02","ITM17","44+18+18X0","44","18","18","14","بدون","0","Regrind","MAS02","No","Roll","0.9","20K/Bag","بدون"
"CID486","CAT02","ITM18","50+20+20X0","50","20","20","14","بدون","0","Regrind","MAS02","No","Roll","0.9","20K/Bag","بدون"
"CID588","CAT04","ITM29","27+5+5X40","27","5","5","25","16","41","HDPE","MAS22","Yes","Kg.","1","20K/Bag","بنانة"
"CID588","CAT04","ITM30","40+10+10X50","40","10","10","26","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID588","CAT04","ITM31","40+10+10X60","40","10","10","28","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID588","CAT04","ITM32","50+10+10X66","50","10","10","28","26","66","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID588","CAT04","ITM33","80+9+9X100","80","9","9","28","بدون","100","HDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID588","CAT04","ITM32","50+10+10X65","50","10","10","28","بدون","65","HDPE","MAS01","No","Kg.","1","20K/Bag","بنانة"
"CID700","CAT03","ITM21","28+8+8X45","28","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID700","CAT03","ITM22","32+10+10X55","32","10","10","12","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID700","CAT03","ITM23","35+10+10X71","35","10","10","18","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID700","CAT08","ITM56","25+5+5X50","25","5","5","60","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID700","CAT08","ITM58","27+6+6X60","27","6","6","60","24","61","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID700","CAT05","ITM35","0X110","0","0","0","4","بدون","110","HDPE","MAS01","No","7 Roll","1.1","20(7R)/ Bag","بدون"
"CID364","CAT03","ITM23","33+10+10X60","33","10","10","130","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID364","CAT04","ITM32","48+10+10X66","48","10","10","32","26","66","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID763","CAT04","ITM33","55+9+9X81","55","9","9","40","32","81","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID763","CAT04","ITM34","72+14+14X99","72","14","14","45","39","99","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID004","CAT01","ITM01","28+10+10X50","0","0","0","3","بدون","0","HDPE","MAS01","No","Box","2.5","20K/Bag","بدون"
"CID004","CAT01","ITM02","30+11+11X54","0","0","0","3","بدون","0","HDPE","MAS22","No","Box","2.5","20K/Bag","بدون"
"CID004","CAT01","ITM03","32+11+11X66","0","0","0","3","بدون","0","HDPE","MAS15","No","Box","2.5","20K/Bag","بدون"
"CID823","CAT08","ITM55","21X32","21","0","0","15","بدون","32","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID779","CAT03","ITM22","30+8+8X50","30","8","8","14","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID779","CAT03","ITM23","33+10+10X60","33","10","10","16","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID779","CAT08","ITM55","16X30","16","0","0","10","12","30","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID779","CAT08","ITM56","20X40","20","0","0","10","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID779","CAT08","ITM57","30X50","30","0","0","12","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID779","CAT08","ITM58","14+4.5+4.5X35","14","4.5","4.5","15","بدون","35","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID655","CAT08","ITM59","22+5+5X45","22","5","5","60","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID655","CAT08","ITM56","22+5+5X50","22","5","5","60","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID655","CAT08","ITM61","38+8+8X71","38","8","8","60","28","71","LDPE","MAS22","Yes","Kg.","1","20K/Bag","بنانة"
"CID502","CAT04","ITM32","50X71","50","0","0","17","28","71","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID792","CAT01","ITM05","40+16+16X80","0","0","0","21","بدون","0","Regrind","MAS28","No","Packet","1","20K/Bag","بدون"
"CID792","CAT01","ITM06","50+15+15X90","0","0","0","21","بدون","0","Regrind","MAS28","No","Packet","1","20K/Bag","بدون"
"CID792","CAT02","ITM15","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Roll","0.9","20K/Bag","بدون"
"CID792","CAT02","ITM16","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Roll","0.9","20K/Bag","بدون"
"CID792","CAT02","ITM17","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Roll","0.9","20K/Bag","بدون"
"CID792","CAT02","ITM18","0X0","0","0","0","0","بدون","0","Regrind","MAS28","No","Roll","0.9","20K/Bag","بدون"
"CID710","CAT05","ITM35","32+9+9X0","32","9","9","4","بدون","0","HDPE","MAS01","No","5 Roll","0.8","5R/Bag","بدون"
"CID710","CAT05","ITM38","45+10+10X0","45","10","10","8","بدون","0","HDPE","MAS01","No","Roll w/Core","4","5R/Bag","بدون"
"CID307","CAT08","ITM55","15X26","15","0","0","30","بدون","26","LDPE","MAS28","No","Box","10","20K/Bag","بدون"
"CID307","CAT08","ITM56","30X35","30","0","0","30","بدون","35","LDPE","MAS28","No","Box","10","20K/Bag","بدون"
"CID307","CAT08","ITM57","40+17+17X65","40","17","17","20","بدون","65","LDPE","MAS28","No","Roll","1.3","15R/Bag","بدون"
"CID307","CAT08","ITM58","28X40","28","0","0","8","16","41","LDPE","MAS28","Yes","Box","10","20K/Bag","بدون"
"CID307","CAT08","ITM59","60X35","60","0","0","8","14","36","LDPE","MAS28","Yes","Roll w/Core","10","20K/Bag","بدون"
"CID307","CAT08","ITM60","35X55","35","0","0","10","22","56","LDPE","MAS28","Yes","Box","15","20K/Bag","بدون"
"CID307","CAT08","ITM55","34X45","34","0","0","12","بدون","45","LDPE","MAS28","No","Kg.","1","18Kg/Bag","بدون"
"CID597","CAT03","ITM23","50+11+11X60","50","11","11","19","24","61","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID101","CAT04","ITM29","37+7+7X40","37","7","7","40","16","41","LDPE","MAS02","Yes","Kg.","1","20K/Bag","بنانة"
"CID720","CAT01","ITM03","33+11+11X60","33","11","11","13","24","60","HDPE","MAS22","Yes","Kg.","1","50Pcs/P x 10P/Bag","بدون"
"CID720","CAT01","ITM04","61X76","61","0","0","13","30","76","HDPE","MAS24","Yes","Kg.","1","100P/Bag","بدون"
"CID720","CAT01","ITM05","44+18+18X90","44","18","18","13","18","90","LDPE","MAS22","Yes","Kg.","1","50Pcs/P x 10P/Bag","بدون"
"CID720","CAT01","ITM07","47+19+19X100","47","19","19","17","20","100","HDPE","MAS22","Yes","Kg.","1","50Pcs/P x 5P/Bag","بدون"
"CID528","CAT01","ITM06","20+5+5X31","20","5","5","10","بدون","31","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID528","CAT01","ITM03","30+10+10X60","30","10","10","11","بدون","60","HDPE","MAS10","No","Kg.","1","50Pcs/P","بدون"
"CID528","CAT01","ITM03","30+10+10X60","30","10","10","14","24","60","HDPE","MAS23","Yes","Kg.","1","50Pcs/P x 10P/Bag","بدون"
"CID528","CAT01","ITM03","30+10+10X60","30","10","10","23","24","60","HDPE","MAS23","Yes","Kg.","1","50Pcs/P","بدون"
"CID528","CAT01","ITM05","45+14+14X90","45","14","14","27","18","90","HDPE","MAS23","Yes","Kg.","1","50Pcs/P","بدون"
"CID528","CAT01","ITM07","60+14+14X112","60","14","14","27","22","112","HDPE","MAS23","Yes","Kg.","1","50Pcs/P","بدون"
"CID582","CAT03","ITM21","27+7+7X50","27","7","7","12","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID582","CAT03","ITM22","30+10+10X55","30","10","10","16","22","56","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID582","CAT03","ITM24","43+13+13X71","43","13","13","16","28","71","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID117","CAT04","ITM30","38+8+8X50","38","8","8","30","20","51","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بنانة"
"CID478","CAT03","ITM21","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID478","CAT03","ITM22","32+10+10X55","32","10","10","18","22","56","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID423","CAT01","ITM02","30+11+11X54","28","11","11","3","بدون","0","HDPE","MAS22","No","Kg.","1","20K/Bag","بدون"
"CID423","CAT01","ITM03","30+12+12X61","30","12","12","3","بدون","0","HDPE","MAS16","No","Kg.","1","20K/Bag","بدون"
"CID423","CAT01","ITM04","36+16+16X70","0","0","0","0","بدون","0","HDPE","MAS02","No","Kg.","1","20K/Bag","بدون"
"CID423","CAT01","ITM05","40+16+16X80","0","0","0","0","بدون","0","Regrind","MAS02","No","Kg.","1","20K/Bag","بدون"
"CID423","CAT01","ITM06","50+15+15X90","50","15","15","8","بدون","90","Regrind","MAS02","No","Kg.","1","20K/Bag","بدون"
"CID423","CAT01","ITM07","50+18+18X105","50","18","18","14","بدون","0","Regrind","MAS02","No","Packet","1.4","10P/Bag","بدون"
"CID423","CAT02","ITM12","28+10+10X50","28","10","10","12","بدون","50","HDPE","MAS01","No","Kg.","0.9","20K/Bag","بدون"
"CID423","CAT02","ITM13","28+11+11X60","28","11","11","12","بدون","60","HDPE","MAS22","No","Roll","0.9","20K/Bag","بدون"
"CID423","CAT02","ITM14","30+13+13X70","30","13","13","12","بدون","70","HDPE","MAS16","No","Roll","0.9","20K/Bag","بدون"
"CID423","CAT02","ITM15","34+14+14X0","34","14","14","14","بدون","0","Regrind","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID423","CAT02","ITM16","40+16+16X0","40","16","16","14","بدون","0","Regrind","MAS28","No","Kg.","0.9","20K/Bag","بدون"
"CID423","CAT02","ITM17","44+18+18X0","44","18","18","14","بدون","0","Regrind","MAS28","No","Kg.","0.9","20K/Bag","بدون"
"CID423","CAT02","ITM18","50+20+20X0","50","20","20","14","بدون","0","Regrind","MAS28","No","Kg.","0.9","20K/Bag","بدون"
"CID423","CAT07","ITM46","15.2X0","15.2","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID423","CAT07","ITM47","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID423","CAT07","ITM48","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID423","CAT07","ITM49","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID690","CAT04","ITM29","32+10+10X45","32","10","10","24","18","46","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بنانة"
"CID690","CAT04","ITM30","34+12+12X50","34","12","12","25","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID690","CAT04","ITM31","38+14+14X60","38","14","14","27","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID679","CAT03","ITM21","29+9+9X45","29","9","9","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID679","CAT03","ITM23","35+12+12X60","35","12","12","19","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID292","CAT03","ITM24","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID196","CAT03","ITM21","30+10+10X45","30","10","10","15","18","46","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي"
"CID196","CAT03","ITM24","46+13+13X71","46","13","13","16","28","71","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID126","CAT03","ITM20","21+6+6X0","21","6","6","11","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID126","CAT03","ITM21","26+7+7X45","26","7","7","11","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID126","CAT03","ITM23","34+10+10X0","34","10","10","14","بدون","0","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID824","CAT04","ITM30","35X45","35","0","0","25","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID721","CAT04","ITM29","16X30","16","0","0","18","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID721","CAT04","ITM30","31+4+4X40","31","4","4","32","16","41","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID721","CAT04","ITM31","41+4+4X45","41","4","4","32","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID484","CAT08","ITM62","21+5+5X45","21","5","5","50","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID484","CAT08","ITM56","22+6+6X50","22","6","6","50","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID484","CAT08","ITM58","26+6+6X60","26","6","6","50","24","61","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID484","CAT08","ITM62","0X0","0","0","0","0","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID484","CAT08","ITM56","21+6+6X0","21","6","6","16","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID484","CAT08","ITM58","25+6+6X0","25","6","6","23","بدون","0","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID423","CAT07","ITM50","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID423","CAT07","ITM51","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID423","CAT07","ITM52","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID423","CAT07","ITM53","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID423","CAT07","ITM54","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Box","5","200g/P x 25P/Box","بدون"
"CID649","CAT03","ITM22","32+10+10X50","32","10","10","12","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID649","CAT03","ITM23","41+12+12X60","41","12","12","13","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
