id,customer_id,category_id,item_id,size_caption,width,left_facing,right_facing,thickness,printing_cylinder,cutting_length_cm,raw_material,master_batch_id,is_printed,cutting_unit,punching,unit_weight_kg,unit_quantity,package_weight_kg,cliche_front_design,cliche_back_design,notes,status,created_at
1771,CID617,CAT05,ITM35,0X0,0,0,0,4,بدون طباعة,0,HDPE,PT-111111,FALSE,رول,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:34 GMT+0000 (Coordinated Universal Time)
1773,CID720,CAT01,ITM05,40+13+13X90,40,13,13,15,18,90,LDPE,PT-180122,TRUE,كيلو,بدون,1,20,20,,,25Pcs/P,active,Thu Aug 21 2025 16:50:34 GMT+0000 (Coordinated Universal Time)
1774,CID754,CAT07,ITM51,0X0,0,0,0,10,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,رول,بدون,50,1,50,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1775,CID754,CAT01,ITM07,50+17+17X98,50,17,17,14,بدون طباعة,98,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1776,CID1067,CAT03,ITM22,31+9+9X0,31,9,9,15,بدون طباعة,0,HDPE,PT-130231,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1777,CID1067,CAT03,ITM23,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-130231,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1779,CID1068,CAT04,ITM30,31+9+9X45,31,9,9,30,18,46,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1780,CID1068,CAT04,ITM31,50+11+11X60,50,11,11,30,24,61,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1781,CID1068,CAT04,ITM32,57+13+13X81,57,13,13,30,32,81,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1782,CID900,CAT04,ITM28,23+5+5X35,23,5,5,36,14,36,LDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:35 GMT+0000 (Coordinated Universal Time)
1733,CID1060,CAT04,ITM31,35+10+10X60,35,10,10,25,24,61,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:30 GMT+0000 (Coordinated Universal Time)
4089,CID1880,CAT04,ITM31,37+13+13X55,37,13,13,21,22,56,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:58:33 GMT+0000 (Coordinated Universal Time)
1785,CID972,CAT08,ITM60,20X35,20,0,0,14,14,36,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:36 GMT+0000 (Coordinated Universal Time)
1786,CID972,CAT03,ITM20,26+8+8X40,26,8,8,16,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:36 GMT+0000 (Coordinated Universal Time)
1788,CID1069,CAT03,ITM22,28+8.5+8.5X45,28,8.5,8.5,15,18,46,HDPE,PT-130231,TRUE,كيلو,علاقي هوك,1,20,20,,,10P/Bag,active,Thu Aug 21 2025 16:50:36 GMT+0000 (Coordinated Universal Time)
1789,CID1033,CAT03,ITM26,61+15+15X106,61,15,15,28,بدون طباعة,106,HDPE,PT-111111,FALSE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:36 GMT+0000 (Coordinated Universal Time)
1790,CID1033,CAT03,ITM25,51+13+13X87,51,13,13,28,بدون طباعة,87,HDPE,PT-130232-B,FALSE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:36 GMT+0000 (Coordinated Universal Time)
1791,CID1070,CAT04,ITM29,23+5+5X35,23,5,5,30,14,36,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1792,CID1046,CAT03,ITM21,24+7+7X40,24,7,7,15,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1793,CID1046,CAT03,ITM22,30+9+9X50,30,9,9,15,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1795,CID1071,CAT03,ITM22,30+10+10X50,30,10,10,0,20,51,HDPE,PT-150086,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1796,CID1071,CAT03,ITM23,30+10+10X60,30,10,10,0,24,61,HDPE,PT-150086,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1797,CID1071,CAT03,ITM24,35+12+12X66,35,12,12,0,26,66,HDPE,PT-150086,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1798,CID1050,CAT04,ITM29,20+4+4X30,20,4,4,34,12,30,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1799,CID980,CAT08,ITM56,35X60,35,0,0,20,24,61,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:37 GMT+0000 (Coordinated Universal Time)
1800,CID980,CAT08,ITM57,44X86,44,0,0,23,34,86,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:38 GMT+0000 (Coordinated Universal Time)
1801,CID339,CAT04,ITM28,20+5+5X35,20,5,5,22,14,36,HDPE,PT-180361,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:38 GMT+0000 (Coordinated Universal Time)
1803,CID239,CAT04,ITM29,21X40,21,0,0,11,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:38 GMT+0000 (Coordinated Universal Time)
1804,CID1072,CAT03,ITM22,30+9+9X50,30,9,9,18,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي هوك,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:38 GMT+0000 (Coordinated Universal Time)
1805,CID1073,CAT03,ITM22,30+9+9X50,30,9,9,15,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:38 GMT+0000 (Coordinated Universal Time)
1806,CID1073,CAT03,ITM23,37+13+13X60,37,13,13,15,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:38 GMT+0000 (Coordinated Universal Time)
1807,CID1074,CAT03,ITM21,26+9+9X40,26,9,9,17,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:38 GMT+0000 (Coordinated Universal Time)
1808,CID1074,CAT03,ITM22,30+9+9X50,30,9,9,17,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:39 GMT+0000 (Coordinated Universal Time)
1810,CID561,CAT03,ITM22,30+9+9X50,30,9,9,16,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:39 GMT+0000 (Coordinated Universal Time)
1811,CID561,CAT03,ITM23,35+12+12X55,35,12,12,16,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:39 GMT+0000 (Coordinated Universal Time)
1812,CID1075,CAT07,ITM47,20X25,20,0,0,15,10,25,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:39 GMT+0000 (Coordinated Universal Time)
1813,CID1076,CAT08,ITM55,20X30,20,0,0,12,بدون طباعة,30,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:39 GMT+0000 (Coordinated Universal Time)
1814,CID1076,CAT08,ITM56,22X35,22,0,0,12,14,36,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:39 GMT+0000 (Coordinated Universal Time)
1815,CID1077,CAT03,ITM22,28+8+8X50,28,8,8,14,20,51,HDPE,PT-CLEAR,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:39 GMT+0000 (Coordinated Universal Time)
1817,CID1077,CAT08,ITM55,40X0,40,0,0,10,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,رول,بدون,1,20,20,,,50Kg/Roll,active,Thu Aug 21 2025 16:50:40 GMT+0000 (Coordinated Universal Time)
1818,CID1077,CAT08,ITM56,10X20,10,0,0,8,8,20,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:40 GMT+0000 (Coordinated Universal Time)
1819,CID1077,CAT08,ITM57,10X25,10,0,0,8,10,25,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:40 GMT+0000 (Coordinated Universal Time)
1820,CID1077,CAT08,ITM58,14X20,14,0,0,8,8,20,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:40 GMT+0000 (Coordinated Universal Time)
1821,CID1077,CAT08,ITM59,25X50,25,0,0,8,20,51,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:40 GMT+0000 (Coordinated Universal Time)
1822,CID1077,CAT08,ITM60,25X40,25,0,0,8,16,41,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:40 GMT+0000 (Coordinated Universal Time)
1823,CID476,CAT02,ITM15,0X0,0,0,0,0,بدون طباعة,0,Regrind,PT-CLEAR,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:50:40 GMT+0000 (Coordinated Universal Time)
1825,CID476,CAT02,ITM17,0X0,0,0,0,0,بدون طباعة,0,Regrind,PT-CLEAR,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1826,CID476,CAT02,ITM18,0X0,0,0,0,0,بدون طباعة,0,Regrind,PT-CLEAR,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1827,CID1029,CAT03,ITM21,26+8+8X45,26,8,8,13,18,46,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1828,CID1078,CAT03,ITM20,22+7+7X35,22,7,7,11,14,36,HDPE,PT-130232-B,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1829,CID1078,CAT03,ITM21,27+9+9X45,27,9,9,12,18,46,HDPE,PT-130232-B,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1831,CID1079,CAT04,ITM31,22+4+4X81,22,4,4,20,32,81,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1832,CID396,CAT04,ITM29,30X40,30,0,0,10,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1833,CID396,CAT04,ITM30,35X45,35,0,0,10,18,46,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:41 GMT+0000 (Coordinated Universal Time)
1834,CID412,CAT02,ITM12,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-111111,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:50:42 GMT+0000 (Coordinated Universal Time)
1784,CID789,CAT08,ITM63,51X200,51,0,0,13,39,200,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:36 GMT+0000 (Coordinated Universal Time)
4090,CID1880,CAT07,ITM47,20X0,20,0,0,10,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:58:33 GMT+0000 (Coordinated Universal Time)
4091,CID1880,CAT07,ITM48,25X0,25,0,0,10,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,,,,,20K/Bag,active,Thu Aug 21 2025 16:58:33 GMT+0000 (Coordinated Universal Time)
1838,CID1080,CAT04,ITM30,30+7+7X40,30,7,7,40,16,41,LDPE,PT-180122,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:42 GMT+0000 (Coordinated Universal Time)
1839,CID1099,CAT08,ITM55,13X46,13,0,0,9,بدون طباعة,46,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:42 GMT+0000 (Coordinated Universal Time)
1840,CID754,CAT04,ITM30,36+9+9X50,36,9,9,40,بدون طباعة,50,LDPE,PT-111111,FALSE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:42 GMT+0000 (Coordinated Universal Time)
1841,CID742,CAT04,ITM34,70+19+19X99,70,19,19,35,39,99,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:42 GMT+0000 (Coordinated Universal Time)
1842,CID1081,CAT04,ITM29,22+5+5X40,22,5,5,11,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:42 GMT+0000 (Coordinated Universal Time)
1844,CID1081,CAT04,ITM31,30+8+8X50,30,8,8,13,20,51,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:43 GMT+0000 (Coordinated Universal Time)
1845,CID1082,CAT04,ITM29,22+5+5X40,22,5,5,11,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:43 GMT+0000 (Coordinated Universal Time)
1846,CID1082,CAT04,ITM30,30+8+8X40,30,8,8,13,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:43 GMT+0000 (Coordinated Universal Time)
1847,CID1082,CAT04,ITM31,30+8+8X50,30,8,8,13,20,51,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:43 GMT+0000 (Coordinated Universal Time)
1848,CID1083,CAT04,ITM29,22+5+5X40,22,5,5,11,16,41,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:43 GMT+0000 (Coordinated Universal Time)
1850,CID1083,CAT04,ITM31,30+8+8X50,30,8,8,14,20,51,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:43 GMT+0000 (Coordinated Universal Time)
1851,CID1084,CAT04,ITM30,31+9+9X45,31,9,9,33,18,46,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:44 GMT+0000 (Coordinated Universal Time)
1852,CID404,CAT08,ITM55,50+13+13X144,50,13,13,30,بدون طباعة,144,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:44 GMT+0000 (Coordinated Universal Time)
1853,CID1085,CAT04,ITM29,25X35,25,0,0,10,14,36,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:44 GMT+0000 (Coordinated Universal Time)
1854,CID705,CAT04,ITM28,20X30,20,0,0,23,12,30,LDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:44 GMT+0000 (Coordinated Universal Time)
1855,CID1087,CAT04,ITM31,58X40,58,0,0,20,16,41,LDPE,PT-140079,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:44 GMT+0000 (Coordinated Universal Time)
1857,CID412,CAT03,ITM22,31+10+10X50,31,10,10,12,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:50:44 GMT+0000 (Coordinated Universal Time)
